id,title,album,artist,release_date,length,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,time_signature,release_year
4zU458ZW1MrDIi3AQ0h3Wt,Karolina,Ports Of Lima,Sore,2008-04-24,334013,50,False,334013,0.46,0.454,0,-11.241,1,0.0241,0.506,0.00169,0.0884,0.503,90.02,audio_features,spotify:track:4zU458ZW1MrDIi3AQ0h3Wt,https://api.spotify.com/v1/tracks/4zU458ZW1MrDIi3AQ0h3Wt,https://api.spotify.com/v1/audio-analysis/4zU458ZW1MrDIi3AQ0h3Wt,4,2008
0yyRL7Rxr4oJ6uI7DYe2OT,Desember,Efek Rumah Kaca,Efek Rumah Kaca,2007,256975,58,False,256975,0.589,0.322,0,-10.116,1,0.0304,0.37,4.89e-06,0.224,0.229,114.969,audio_features,spotify:track:0yyRL7Rxr4oJ6uI7DYe2OT,https://api.spotify.com/v1/tracks/0yyRL7Rxr4oJ6uI7DYe2OT,https://api.spotify.com/v1/audio-analysis/0yyRL7Rxr4oJ6uI7DYe2OT,3,2007
5lr9fSb6BKR7rkD2JNITg2,Duniawi,+imeless,Rumahsakit,2015-04-14,295600,45,False,295600,0.424,0.546,3,-4.697,1,0.0286,0.212,1.48e-05,0.19,0.305,152.084,audio_features,spotify:track:5lr9fSb6BKR7rkD2JNITg2,https://api.spotify.com/v1/tracks/5lr9fSb6BKR7rkD2JNITg2,https://api.spotify.com/v1/audio-analysis/5lr9fSb6BKR7rkD2JNITg2,4,2015
5tqlMABsdJTo2ng2PnBkoT,Man Upon the Hill,Constellation,Stars and Rabbit,2015-05-15,217983,55,False,217984,0.554,0.523,9,-6.01,1,0.03,0.377,0.0057,0.133,0.307,137.878,audio_features,spotify:track:5tqlMABsdJTo2ng2PnBkoT,https://api.spotify.com/v1/tracks/5tqlMABsdJTo2ng2PnBkoT,https://api.spotify.com/v1/audio-analysis/5tqlMABsdJTo2ng2PnBkoT,3,2015
7q8lXVcXKQWFLcZWtsBELP,Tentang Rumahku,Tentang Rumahku,Dialog Dini Hari,2014-05-30,242693,48,False,242693,0.743,0.373,1,-11.509,0,0.034,0.306,0.0,0.148,0.503,114.945,audio_features,spotify:track:7q8lXVcXKQWFLcZWtsBELP,https://api.spotify.com/v1/tracks/7q8lXVcXKQWFLcZWtsBELP,https://api.spotify.com/v1/audio-analysis/7q8lXVcXKQWFLcZWtsBELP,4,2014
0MAIxtXWimwhAAQOST9jp7,Sesuatu Di Jogja,8 Tahun,Adhitia Sofyan,2017-07-10,287453,70,False,287453,0.638,0.376,0,-11.205,1,0.0309,0.848,0.00699,0.107,0.357,112.128,audio_features,spotify:track:0MAIxtXWimwhAAQOST9jp7,https://api.spotify.com/v1/tracks/0MAIxtXWimwhAAQOST9jp7,https://api.spotify.com/v1/audio-analysis/0MAIxtXWimwhAAQOST9jp7,4,2017
60zomg1pGnaSrapCzO6aPG,All the Time,Visible Idea of Perfection,The SIGIT,2006-12-14,198466,52,False,198467,0.426,0.763,11,-5.632,0,0.0496,0.2,0.0444,0.176,0.6,142.147,audio_features,spotify:track:60zomg1pGnaSrapCzO6aPG,https://api.spotify.com/v1/tracks/60zomg1pGnaSrapCzO6aPG,https://api.spotify.com/v1/audio-analysis/60zomg1pGnaSrapCzO6aPG,4,2006
2XWsariqeTCH61B53r8yA3,When You Love Someone,Nowhere to Go,Endah N Rhesa,2009-12-14,271653,63,False,271654,0.496,0.246,2,-9.882,1,0.0267,0.75,1.54e-06,0.132,0.23,149.977,audio_features,spotify:track:2XWsariqeTCH61B53r8yA3,https://api.spotify.com/v1/tracks/2XWsariqeTCH61B53r8yA3,https://api.spotify.com/v1/audio-analysis/2XWsariqeTCH61B53r8yA3,4,2009
3KTVojksOh7uDvldDpTh1v,-Dopamin,Misteria,Goodnight Electric,2020-05-07,249413,42,False,249413,0.457,0.953,0,-2.921,1,0.0313,2.84e-05,0.636,0.282,0.842,137.988,audio_features,spotify:track:3KTVojksOh7uDvldDpTh1v,https://api.spotify.com/v1/tracks/3KTVojksOh7uDvldDpTh1v,https://api.spotify.com/v1/audio-analysis/3KTVojksOh7uDvldDpTh1v,4,2020
10s8XK7vzEIfDP1fSIVzst,Strange Is the Song in Our Conversation,Lantai Merah,Monkey to Millionaire,2009-05-21,288768,44,False,288768,0.619,0.868,2,-4.793,1,0.0395,0.0126,0.0,0.154,0.622,128.055,audio_features,spotify:track:10s8XK7vzEIfDP1fSIVzst,https://api.spotify.com/v1/tracks/10s8XK7vzEIfDP1fSIVzst,https://api.spotify.com/v1/audio-analysis/10s8XK7vzEIfDP1fSIVzst,4,2009
20qm0yBgr7ylY91vKp7SpY,Kisah Dari Selatan Jakarta,Together Whatever Sessions (Live Version),White Shoes & The Couples Company,2018-04-20,255564,46,False,255565,0.296,0.441,9,-11.366,1,0.0352,0.125,0.124,0.679,0.233,72.347,audio_features,spotify:track:20qm0yBgr7ylY91vKp7SpY,https://api.spotify.com/v1/tracks/20qm0yBgr7ylY91vKp7SpY,https://api.spotify.com/v1/audio-analysis/20qm0yBgr7ylY91vKp7SpY,4,2018
6mvnlHczAMdRctsgfbA4tY,Matraman,Matraman,The Upstairs,2004-02-14,325520,48,False,325520,0.443,0.712,9,-8.025,0,0.0348,0.197,0.95,0.0864,0.423,142.042,audio_features,spotify:track:6mvnlHczAMdRctsgfbA4tY,https://api.spotify.com/v1/tracks/6mvnlHczAMdRctsgfbA4tY,https://api.spotify.com/v1/audio-analysis/6mvnlHczAMdRctsgfbA4tY,4,2004
7qUkZhXym0LCTdcmwhGO3b,Konservatif,The Adams,The Adams,2005,291840,53,False,291840,0.222,0.704,5,-7.2,1,0.0411,0.000172,0.0129,0.278,0.588,189.986,audio_features,spotify:track:7qUkZhXym0LCTdcmwhGO3b,https://api.spotify.com/v1/tracks/7qUkZhXym0LCTdcmwhGO3b,https://api.spotify.com/v1/audio-analysis/7qUkZhXym0LCTdcmwhGO3b,4,2005
1WYR1Amb1BSBFJ3YvxLvqS,Mengunci Ingatan,Taifun,Barasuara,2015-10-16,270978,49,False,270978,0.538,0.896,6,-5.77,0,0.0369,0.000169,0.2,0.214,0.276,84.464,audio_features,spotify:track:1WYR1Amb1BSBFJ3YvxLvqS,https://api.spotify.com/v1/tracks/1WYR1Amb1BSBFJ3YvxLvqS,https://api.spotify.com/v1/audio-analysis/1WYR1Amb1BSBFJ3YvxLvqS,3,2015
5Yu9yUEb2kq6CkB8jXTrfO,Selamanya,Seperti Api,Seringai,2018-07-29,175509,45,False,175510,0.646,0.933,7,-5.146,1,0.0609,0.0113,0.338,0.184,0.384,99.984,audio_features,spotify:track:5Yu9yUEb2kq6CkB8jXTrfO,https://api.spotify.com/v1/tracks/5Yu9yUEb2kq6CkB8jXTrfO,https://api.spotify.com/v1/audio-analysis/5Yu9yUEb2kq6CkB8jXTrfO,4,2018
6WObOPPp4yKnwiL6abeA35,Mesin Penenun Hujan,Starlit Carousel,Frau,2010-03-11,206125,43,False,206126,0.518,0.0691,11,-16.365,1,0.0546,0.981,0.00123,0.128,0.276,115.069,audio_features,spotify:track:6WObOPPp4yKnwiL6abeA35,https://api.spotify.com/v1/tracks/6WObOPPp4yKnwiL6abeA35,https://api.spotify.com/v1/audio-analysis/6WObOPPp4yKnwiL6abeA35,3,2010
1ZTVhbGaW1Mxy0tyjyyoJa,Menarilah Sendiriku,Angsa & Serigala,Angsa & Serigala,2011-03-08,339560,45,False,339560,0.435,0.31,0,-9.365,1,0.0264,0.829,9.26e-05,0.114,0.168,104.989,audio_features,spotify:track:1ZTVhbGaW1Mxy0tyjyyoJa,https://api.spotify.com/v1/tracks/1ZTVhbGaW1Mxy0tyjyyoJa,https://api.spotify.com/v1/audio-analysis/1ZTVhbGaW1Mxy0tyjyyoJa,4,2011
5Ge3e6dV4wsae8lDQQq8PY,Pulang,No-Dream Land,Float,2015-08-30,197306,58,False,197307,0.734,0.431,0,-9.436,1,0.0266,0.679,0.056,0.0706,0.76,94.03,audio_features,spotify:track:5Ge3e6dV4wsae8lDQQq8PY,https://api.spotify.com/v1/tracks/5Ge3e6dV4wsae8lDQQq8PY,https://api.spotify.com/v1/audio-analysis/5Ge3e6dV4wsae8lDQQq8PY,4,2015
3HZ501Dx0MUZsJqGSlrl87,Lautan Yang Memeluk Cermin,Godsigma,Sajama Cut,2020-10-16,141423,37,False,141424,0.547,0.729,8,-7.124,0,0.068,0.000766,0.00169,0.0739,0.375,125.958,audio_features,spotify:track:3HZ501Dx0MUZsJqGSlrl87,https://api.spotify.com/v1/tracks/3HZ501Dx0MUZsJqGSlrl87,https://api.spotify.com/v1/audio-analysis/3HZ501Dx0MUZsJqGSlrl87,4,2020
2pb1TmG342aDAPgJFRyfIW,I Remember,I Remember,Mocca,2017-11-01,165000,52,False,165000,0.732,0.328,0,-7.72,1,0.0327,0.883,0.0,0.0864,0.55,112.104,audio_features,spotify:track:2pb1TmG342aDAPgJFRyfIW,https://api.spotify.com/v1/tracks/2pb1TmG342aDAPgJFRyfIW,https://api.spotify.com/v1/audio-analysis/2pb1TmG342aDAPgJFRyfIW,4,2017
5AlXrHhd9YR0JvwpaKQQkb,Rayakan Pemenang,SneakerFuzz,Morfem,2014-09-23,247605,42,False,247605,0.372,0.859,9,-3.715,1,0.0458,0.00163,0.0,0.208,0.456,110.029,audio_features,spotify:track:5AlXrHhd9YR0JvwpaKQQkb,https://api.spotify.com/v1/tracks/5AlXrHhd9YR0JvwpaKQQkb,https://api.spotify.com/v1/audio-analysis/5AlXrHhd9YR0JvwpaKQQkb,4,2014
65PjFLm6X567f52At4CI1N,Benci Untuk Mencinta,Retropolis - City Of Joy,Naif,2005,240866,61,False,240867,0.554,0.287,2,-10.225,1,0.0263,0.721,1.45e-05,0.112,0.176,78.031,audio_features,spotify:track:65PjFLm6X567f52At4CI1N,https://api.spotify.com/v1/tracks/65PjFLm6X567f52At4CI1N,https://api.spotify.com/v1/audio-analysis/65PjFLm6X567f52At4CI1N,4,2005
06MkWJDMj2hnNaCRFA6dXr,Rebahan,Bin Idris,Bin Idris,2016-12-25,288000,40,False,288000,0.516,0.21,6,-11.876,0,0.0259,0.963,0.893,0.112,0.192,79.984,audio_features,spotify:track:06MkWJDMj2hnNaCRFA6dXr,https://api.spotify.com/v1/tracks/06MkWJDMj2hnNaCRFA6dXr,https://api.spotify.com/v1/audio-analysis/06MkWJDMj2hnNaCRFA6dXr,4,2016
3GhTKVV7wx5Mhbfbc2QPZe,Mandiri - Remastered,Bani Bumi,Polka Wars,2019-06-28,257747,34,False,257747,0.357,0.256,11,-11.338,1,0.029,0.747,1.23e-06,0.122,0.132,95.99,audio_features,spotify:track:3GhTKVV7wx5Mhbfbc2QPZe,https://api.spotify.com/v1/tracks/3GhTKVV7wx5Mhbfbc2QPZe,https://api.spotify.com/v1/audio-analysis/3GhTKVV7wx5Mhbfbc2QPZe,4,2019
31VumPyqGjXeqYDQRy90y0,Puan Kelana,"Dosa, Kota, Dan Kenangan",Silampukau,2015-04-19,224993,45,False,224994,0.616,0.75,11,-5.633,1,0.0444,0.637,7.07e-05,0.354,0.643,95.005,audio_features,spotify:track:31VumPyqGjXeqYDQRy90y0,https://api.spotify.com/v1/tracks/31VumPyqGjXeqYDQRy90y0,https://api.spotify.com/v1/audio-analysis/31VumPyqGjXeqYDQRy90y0,4,2015
3fkfiYZdDNi6PAWFaTxlGn,Memulai Kembali,Dandelion,Monita Tahalea,2015-12-01,231061,58,False,231061,0.655,0.461,2,-9.693,1,0.0275,0.855,0.000337,0.0877,0.695,95.056,audio_features,spotify:track:3fkfiYZdDNi6PAWFaTxlGn,https://api.spotify.com/v1/tracks/3fkfiYZdDNi6PAWFaTxlGn,https://api.spotify.com/v1/audio-analysis/3fkfiYZdDNi6PAWFaTxlGn,4,2015
5lev02UnV726JTgVEfgudy,Dan Bila - 80'S Version,Dan Bila (80'S Version),Mondo Gascaro,2020-04-10,516247,43,False,516248,0.4,0.497,0,-10.097,1,0.0353,0.438,0.275,0.0789,0.334,143.98,audio_features,spotify:track:5lev02UnV726JTgVEfgudy,https://api.spotify.com/v1/tracks/5lev02UnV726JTgVEfgudy,https://api.spotify.com/v1/audio-analysis/5lev02UnV726JTgVEfgudy,4,2020
7fDimEBFBvf319ajlzB2cH,Tanah Indah Untuk Para Terabaikan Rusak Dan Ditinggalkan,Hits Kitsch,Fstvlst,2014-09-02,301338,41,False,301339,0.663,0.747,7,-5.708,1,0.0313,0.00208,0.000433,0.272,0.17,119.978,audio_features,spotify:track:7fDimEBFBvf319ajlzB2cH,https://api.spotify.com/v1/tracks/7fDimEBFBvf319ajlzB2cH,https://api.spotify.com/v1/audio-analysis/7fDimEBFBvf319ajlzB2cH,4,2014
3zMJiWwtg4LIXXSZ53uKAM,Mati Muda,Teriakan Bocah,Kelompok Penerbang Roket,2015-05-23,133898,46,False,133899,0.21,0.837,4,-7.719,0,0.054,0.00242,0.516,0.138,0.554,185.626,audio_features,spotify:track:3zMJiWwtg4LIXXSZ53uKAM,https://api.spotify.com/v1/tracks/3zMJiWwtg4LIXXSZ53uKAM,https://api.spotify.com/v1/audio-analysis/3zMJiWwtg4LIXXSZ53uKAM,4,2015
0P5b1NOiH7ptjklmz9cdio,Better Days,The Greatest Ever,Elephant Kind,2019-03-15,354625,48,False,354625,0.625,0.534,1,-7.355,1,0.0409,0.381,0.00196,0.11,0.631,143.977,audio_features,spotify:track:0P5b1NOiH7ptjklmz9cdio,https://api.spotify.com/v1/tracks/0P5b1NOiH7ptjklmz9cdio,https://api.spotify.com/v1/audio-analysis/0P5b1NOiH7ptjklmz9cdio,4,2019
2JG899VAzfRmtSpQSOHNuM,Saija,"Zaman, Zaman",The Trees and The Wild,2016-09-16,527266,22,False,527267,0.275,0.648,11,-5.005,1,0.0323,0.102,0.901,0.146,0.0413,76.076,audio_features,spotify:track:2JG899VAzfRmtSpQSOHNuM,https://api.spotify.com/v1/tracks/2JG899VAzfRmtSpQSOHNuM,https://api.spotify.com/v1/audio-analysis/2JG899VAzfRmtSpQSOHNuM,4,2016
2mpPBZRP0EaFx3NnChQ6ru,Soon Finland,Soon Finland,Heidi (The Girl with the Hair),2018-04-27,218426,55,False,218427,0.408,0.33,1,-4.873,1,0.0305,0.765,1.94e-05,0.0965,0.224,134.303,audio_features,spotify:track:2mpPBZRP0EaFx3NnChQ6ru,https://api.spotify.com/v1/tracks/2mpPBZRP0EaFx3NnChQ6ru,https://api.spotify.com/v1/audio-analysis/2mpPBZRP0EaFx3NnChQ6ru,3,2018
43A8VtuqZuJHn8CCtnSL2l,Walking Back Home,Walking Back Home,Vira Talisa,2016-10-31,132762,44,False,132762,0.645,0.405,10,-8.716,1,0.0306,0.789,0.000888,0.128,0.409,105.115,audio_features,spotify:track:43A8VtuqZuJHn8CCtnSL2l,https://api.spotify.com/v1/tracks/43A8VtuqZuJHn8CCtnSL2l,https://api.spotify.com/v1/audio-analysis/43A8VtuqZuJHn8CCtnSL2l,3,2016
5dFLCZFECZMRYICtN31BMg,Is It The Answer,Is It The Answer,Reality Club,2017-03-04,232594,60,False,232594,0.722,0.708,0,-7.023,1,0.0286,0.454,9.8e-05,0.148,0.462,117.496,audio_features,spotify:track:5dFLCZFECZMRYICtN31BMg,https://api.spotify.com/v1/tracks/5dFLCZFECZMRYICtN31BMg,https://api.spotify.com/v1/audio-analysis/5dFLCZFECZMRYICtN31BMg,4,2017
4q7U072zshZQ26d8BizuuA,Hujan Jangan Marah,Daur Baur,Pandai Besi,2013-05-29,201374,29,False,201374,0.16,0.802,11,-6.392,0,0.0323,2.75e-05,0.435,0.196,0.525,193.269,audio_features,spotify:track:4q7U072zshZQ26d8BizuuA,https://api.spotify.com/v1/tracks/4q7U072zshZQ26d8BizuuA,https://api.spotify.com/v1/audio-analysis/4q7U072zshZQ26d8BizuuA,3,2013
5B4yq02Se2neaNnL1eMELN,Mafia Hukum,Love Bomb,Navicula,2013-11-17,244083,43,False,244083,0.61,0.765,7,-4.376,1,0.0526,0.0215,0.0,0.289,0.448,126.059,audio_features,spotify:track:5B4yq02Se2neaNnL1eMELN,https://api.spotify.com/v1/tracks/5B4yq02Se2neaNnL1eMELN,https://api.spotify.com/v1/audio-analysis/5B4yq02Se2neaNnL1eMELN,4,2013
5QPa0rmNEhWGjOChRu5EYS,I've Got Johnny in My Head,Longway to Nowhere,Teenage Death Star,2008-06-18,179546,34,False,179547,0.396,0.99,5,-3.534,1,0.0652,1.41e-05,0.364,0.341,0.333,104.957,audio_features,spotify:track:5QPa0rmNEhWGjOChRu5EYS,https://api.spotify.com/v1/tracks/5QPa0rmNEhWGjOChRu5EYS,https://api.spotify.com/v1/audio-analysis/5QPa0rmNEhWGjOChRu5EYS,4,2008
0ROj512WvJ1eqeELd7MEdJ,Sampai Jadi Debu (Menampilkan Gardika Gigih),"Yang Patah Tumbuh, Yang Hilang Berganti",Banda Neira,2016-01-29,408288,63,False,408288,0.412,0.108,2,-18.295,1,0.0484,0.985,0.0709,0.0836,0.141,97.448,audio_features,spotify:track:0ROj512WvJ1eqeELd7MEdJ,https://api.spotify.com/v1/tracks/0ROj512WvJ1eqeELd7MEdJ,https://api.spotify.com/v1/audio-analysis/0ROj512WvJ1eqeELd7MEdJ,4,2016
7gXjg4Aw3uDtxN4umIHKW5,Eastern Man,Eastern Man,Oscar Lolang,2016-04-03,165853,40,False,165854,0.562,0.492,7,-7.846,1,0.0278,0.784,0.0,0.101,0.42,123.128,audio_features,spotify:track:7gXjg4Aw3uDtxN4umIHKW5,https://api.spotify.com/v1/tracks/7gXjg4Aw3uDtxN4umIHKW5,https://api.spotify.com/v1/audio-analysis/7gXjg4Aw3uDtxN4umIHKW5,4,2016
4JRfHq4aYiHNpAg67SZOhC,Ingin Dekatmu,Analog,Indische Party,2016-11-15,254760,36,False,254760,0.499,0.388,10,-9.1,1,0.0253,0.451,0.659,0.149,0.367,94.234,audio_features,spotify:track:4JRfHq4aYiHNpAg67SZOhC,https://api.spotify.com/v1/tracks/4JRfHq4aYiHNpAg67SZOhC,https://api.spotify.com/v1/audio-analysis/4JRfHq4aYiHNpAg67SZOhC,4,2016
1cY1no6J4Xp6KCR198gWHQ,Lagu Pejalan,Woh,Sisir Tanah,2017-05-06,308898,50,False,308899,0.483,0.0782,0,-15.245,1,0.0441,0.913,0.0,0.119,0.334,81.899,audio_features,spotify:track:1cY1no6J4Xp6KCR198gWHQ,https://api.spotify.com/v1/tracks/1cY1no6J4Xp6KCR198gWHQ,https://api.spotify.com/v1/audio-analysis/1cY1no6J4Xp6KCR198gWHQ,4,2017
6OCqpUodtcQ4OPUbkInEN7,Antologi Rasa,Antologi Rasa,Pijar,2019-02-08,195029,37,False,195030,0.561,0.772,10,-5.928,1,0.0279,0.0372,1.81e-06,0.253,0.467,105.251,audio_features,spotify:track:6OCqpUodtcQ4OPUbkInEN7,https://api.spotify.com/v1/tracks/6OCqpUodtcQ4OPUbkInEN7,https://api.spotify.com/v1/audio-analysis/6OCqpUodtcQ4OPUbkInEN7,4,2019
0j6kSxICIu1wV9jNyS0qsn,Alkohol,73%,Sisitipsi,2016-02-17,262400,53,False,262400,0.667,0.54,1,-9.265,0,0.0333,0.292,0.000501,0.108,0.412,110.001,audio_features,spotify:track:0j6kSxICIu1wV9jNyS0qsn,https://api.spotify.com/v1/tracks/0j6kSxICIu1wV9jNyS0qsn,https://api.spotify.com/v1/audio-analysis/0j6kSxICIu1wV9jNyS0qsn,4,2016
2z4JT6Wm3JJGJOE0TfduHS,Gadis Bersepeda,Laras Sahaja,Mr. Sonjaya,2015-06-16,231784,36,False,231784,0.65,0.578,4,-8.06,0,0.0433,0.563,0.000119,0.101,0.583,124.904,audio_features,spotify:track:2z4JT6Wm3JJGJOE0TfduHS,https://api.spotify.com/v1/tracks/2z4JT6Wm3JJGJOE0TfduHS,https://api.spotify.com/v1/audio-analysis/2z4JT6Wm3JJGJOE0TfduHS,4,2015
6wHnwqvtNdQicSPTTkYRQN,"Semoga, Ya",Ini Bukan Nosstress,Nosstress,2017-10-18,213240,63,False,213241,0.536,0.275,4,-9.283,1,0.0277,0.858,3.96e-05,0.122,0.309,95.178,audio_features,spotify:track:6wHnwqvtNdQicSPTTkYRQN,https://api.spotify.com/v1/tracks/6wHnwqvtNdQicSPTTkYRQN,https://api.spotify.com/v1/audio-analysis/6wHnwqvtNdQicSPTTkYRQN,4,2017
5k8QGcDjSx8Bv6P25H6NFU,Rasa & Karsa,Figura Renata,Figura Renata,2017-02-10,340013,48,False,340013,0.403,0.363,2,-9.916,1,0.0241,0.636,0.000957,0.0899,0.0411,98.501,audio_features,spotify:track:5k8QGcDjSx8Bv6P25H6NFU,https://api.spotify.com/v1/tracks/5k8QGcDjSx8Bv6P25H6NFU,https://api.spotify.com/v1/audio-analysis/5k8QGcDjSx8Bv6P25H6NFU,4,2017
3ZqDDAJ5XKh3gkwLE6Q4XS,"Pulang, Kembali","Pulang, Kembali",L'Alphalpha,2017-06-20,286730,23,False,286731,0.429,0.7,9,-4.677,1,0.0358,0.0294,0.00271,0.374,0.156,129.97,audio_features,spotify:track:3ZqDDAJ5XKh3gkwLE6Q4XS,https://api.spotify.com/v1/tracks/3ZqDDAJ5XKh3gkwLE6Q4XS,https://api.spotify.com/v1/audio-analysis/3ZqDDAJ5XKh3gkwLE6Q4XS,4,2017
56RQZDGKJ1UXmY9qTEcwnU,Million,Nightvision,Matter Halo,2020-08-27,305240,32,False,305240,0.577,0.43,10,-10.354,1,0.0347,0.676,0.182,0.0861,0.537,174.036,audio_features,spotify:track:56RQZDGKJ1UXmY9qTEcwnU,https://api.spotify.com/v1/tracks/56RQZDGKJ1UXmY9qTEcwnU,https://api.spotify.com/v1/audio-analysis/56RQZDGKJ1UXmY9qTEcwnU,4,2020
51fkpwdbzL57SqVYmdD3e0,Sepasang Kekasih Yang Pertama Bercinta Di Luar Angkasa,Re-Anamnesis,Melancholic Bitch,2017-09-26,301053,25,False,301053,0.49,0.911,4,-4.89,0,0.0722,0.0265,6.13e-05,0.433,0.55,100.132,audio_features,spotify:track:51fkpwdbzL57SqVYmdD3e0,https://api.spotify.com/v1/tracks/51fkpwdbzL57SqVYmdD3e0,https://api.spotify.com/v1/audio-analysis/51fkpwdbzL57SqVYmdD3e0,3,2017
3BecPSEd9HLF3djLna6oIU,Menua Berdua,Bersenjagurau,Senar Senja,2015-10-15,312974,44,False,312974,0.646,0.162,9,-12.554,1,0.0319,0.786,6.34e-06,0.1,0.164,119.83,audio_features,spotify:track:3BecPSEd9HLF3djLna6oIU,https://api.spotify.com/v1/tracks/3BecPSEd9HLF3djLna6oIU,https://api.spotify.com/v1/audio-analysis/3BecPSEd9HLF3djLna6oIU,4,2015
2dPE3VkQ62Ob5rRFi2hdOs,Ingin Hilang Ingatan,Better Season,Rocket Rockers,2008-01-07,248035,59,False,248036,0.611,0.372,6,-6.97,1,0.0268,0.686,0.0,0.232,0.299,159.843,audio_features,spotify:track:2dPE3VkQ62Ob5rRFi2hdOs,https://api.spotify.com/v1/tracks/2dPE3VkQ62Ob5rRFi2hdOs,https://api.spotify.com/v1/audio-analysis/2dPE3VkQ62Ob5rRFi2hdOs,3,2008
2jkubtUODXk1fbYFx4z9US,Ode Buat Kota,Ode Buat Kota,Bangkutaman,2010-08-20,241773,24,False,241773,0.497,0.929,2,-4.432,1,0.0352,0.0561,0.552,0.949,0.952,119.577,audio_features,spotify:track:2jkubtUODXk1fbYFx4z9US,https://api.spotify.com/v1/tracks/2jkubtUODXk1fbYFx4z9US,https://api.spotify.com/v1/audio-analysis/2jkubtUODXk1fbYFx4z9US,4,2010
3wfDQz5GLaBSFIVJSkng2L,When I See You Again,Gugun Blues Shelter,Gugun Blues Shelter,2010,260973,36,False,260973,0.581,0.738,4,-5.33,1,0.0732,0.248,0.0,0.191,0.559,147.792,audio_features,spotify:track:3wfDQz5GLaBSFIVJSkng2L,https://api.spotify.com/v1/tracks/3wfDQz5GLaBSFIVJSkng2L,https://api.spotify.com/v1/audio-analysis/3wfDQz5GLaBSFIVJSkng2L,3,2010
7e3JeMmuteFbUJuUjH1RfS,Ada Di Sana,Telisik,Danilla,2014-06-04,198800,57,False,198800,0.374,0.383,0,-9.347,1,0.0298,0.943,9.39e-05,0.13,0.203,70.131,audio_features,spotify:track:7e3JeMmuteFbUJuUjH1RfS,https://api.spotify.com/v1/tracks/7e3JeMmuteFbUJuUjH1RfS,https://api.spotify.com/v1/audio-analysis/7e3JeMmuteFbUJuUjH1RfS,4,2014
1NfSk3LTZwdrruOTJHyw5e,Bathroom,Here To Stay!,Grrrl Gang,2020-02-14,153268,21,True,153268,0.518,0.662,2,-7.775,1,0.0333,0.0277,0.809,0.0738,0.496,115.039,audio_features,spotify:track:1NfSk3LTZwdrruOTJHyw5e,https://api.spotify.com/v1/tracks/1NfSk3LTZwdrruOTJHyw5e,https://api.spotify.com/v1/audio-analysis/1NfSk3LTZwdrruOTJHyw5e,4,2020
41UGZgEAFF6jt8OSa1XG8B,Senyum Membawa Pesan,Manusiaku Manusiamu Manusianya,Mustache and Beard,2016-01-01,312000,42,False,312000,0.465,0.334,9,-10.271,0,0.0284,0.899,0.00832,0.0895,0.129,81.944,audio_features,spotify:track:41UGZgEAFF6jt8OSa1XG8B,https://api.spotify.com/v1/tracks/41UGZgEAFF6jt8OSa1XG8B,https://api.spotify.com/v1/audio-analysis/41UGZgEAFF6jt8OSa1XG8B,4,2016
6UKxy05hG3e7Qr5IW3GBDA,Vow - Alternate Version,Vow (Alternate Version),Coldiac,2019-02-08,202171,49,False,202172,0.681,0.447,1,-11.208,1,0.0345,0.622,0.0886,0.119,0.627,142.982,audio_features,spotify:track:6UKxy05hG3e7Qr5IW3GBDA,https://api.spotify.com/v1/tracks/6UKxy05hG3e7Qr5IW3GBDA,https://api.spotify.com/v1/audio-analysis/6UKxy05hG3e7Qr5IW3GBDA,4,2019
1i9iliTpiPLizleapSg37I,Untitled,1st Special Edition,MALIQ & D'Essentials,2016-02-19,245400,62,False,245400,0.821,0.241,9,-9.881,1,0.0388,0.609,0.0,0.0982,0.487,93.024,audio_features,spotify:track:1i9iliTpiPLizleapSg37I,https://api.spotify.com/v1/tracks/1i9iliTpiPLizleapSg37I,https://api.spotify.com/v1/audio-analysis/1i9iliTpiPLizleapSg37I,4,2016
014fyvmAi94F1NUXNKiARZ,Prayer of Tempest,Crimson Eyes,Sigmun,2015-11-15,446000,32,False,446000,0.436,0.553,4,-8.178,0,0.0471,0.08,0.0662,0.144,0.367,140.245,audio_features,spotify:track:014fyvmAi94F1NUXNKiARZ,https://api.spotify.com/v1/tracks/014fyvmAi94F1NUXNKiARZ,https://api.spotify.com/v1/audio-analysis/014fyvmAi94F1NUXNKiARZ,3,2015
4vWCcSVze8kpmrdUJvr7xQ,Heart In a Cup,Rasa,Garamerica,2018-03-15,235467,43,False,235468,0.67,0.124,0,-14.642,1,0.0296,0.897,0.0175,0.102,0.147,144.87,audio_features,spotify:track:4vWCcSVze8kpmrdUJvr7xQ,https://api.spotify.com/v1/tracks/4vWCcSVze8kpmrdUJvr7xQ,https://api.spotify.com/v1/audio-analysis/4vWCcSVze8kpmrdUJvr7xQ,4,2018
7Fi3EyFExj8iIumylN29ne,Tiga Titik Hitam,Berkarat,Burgerkill,2004-01-05,332360,47,False,332360,0.451,0.865,2,-6.04,0,0.0507,0.0201,0.0223,0.245,0.291,142.013,audio_features,spotify:track:7Fi3EyFExj8iIumylN29ne,https://api.spotify.com/v1/tracks/7Fi3EyFExj8iIumylN29ne,https://api.spotify.com/v1/audio-analysis/7Fi3EyFExj8iIumylN29ne,4,2004
